"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID"
"949","ENSMUSG00000001105",376.227268345558,-1.33521004996509,0.338038279320851,-3.94987825830745,7.81909529775906e-05,0.000537880607998695,"Ift20","intraflagellar transport 20","55978"
"950","ENSMUSG00000024959",79.1293328121104,-2.40240967720202,0.608238877270017,-3.94977987593435,7.82230977795079e-05,0.000537880607998695,"Bad","BCL2-associated agonist of cell death","12015"
"951","ENSMUSG00000034764",16.7102687970159,-7.2916854343968,1.8470267405048,-3.94779635534889,7.88738514249129e-05,0.000541461843307433,NA,NA,NA
"952","ENSMUSG00000025362",1735.05527378189,-0.836003509727836,0.211952011082146,-3.94430562587976,8.00315370315956e-05,0.0005485056164649,"Rps26","ribosomal protein S26","27370"
"953","ENSMUSG00000056124",21.0725798959902,-6.36162925176387,1.61294255225476,-3.94411396913723,8.0095562084469e-05,0.000548643628283807,"B4galt6","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6","56386"
"954","ENSMUSG00000017861",49.2226670776786,-3.14733381689651,0.798260309656521,-3.94274120712673,8.05555657935998e-05,0.000551492403059032,"Mybl2","myeloblastosis oncogene-like 2","17865"
"955","ENSMUSG00000005417",197.499932693179,-1.59884294154082,0.405532878970053,-3.94257290703891,8.06121336112989e-05,0.000551577603872385,"Mprip","myosin phosphatase Rho interacting protein","26936"
"956","ENSMUSG00000073400",16.7793543667756,-7.29676169728422,1.85235120579111,-3.93918910974979,8.17574693718802e-05,0.000558192312735049,"Trim10","tripartite motif-containing 10","19824"
"957","ENSMUSG00000042066",24.1464663290434,-5.28374996971412,1.34284823709033,-3.93473351922693,8.32890546510788e-05,0.000567718905230717,"Tmcc2","transmembrane and coiled-coil domains 2","68875"
"958","ENSMUSG00000030811",119.181410601923,-1.98148239637101,0.503732250719382,-3.93360241187902,8.36821602570669e-05,0.000570087566961086,"Fbxl19","F-box and leucine-rich repeat protein 19","233902"
"959","ENSMUSG00000026835",16.3989200778019,-7.26558738251545,1.85047895785236,-3.92632801993478,8.62525118686834e-05,0.000586001440690441,"Fcnb","ficolin B","14134"
"960","ENSMUSG00000028692",988.7286571529,-0.897041653817179,0.228576847140132,-3.92446420116748,8.69229835470148e-05,0.000590235859490077,"Akr1a1","aldo-keto reductase family 1, member A1 (aldehyde reductase)","58810"
"961","ENSMUSG00000026814",189.815648127828,-1.59129046628859,0.405889831303992,-3.9204984790486,8.83659937973716e-05,0.000598976010264324,"Eng","endoglin","13805"
"962","ENSMUSG00000026755",337.071869735388,-1.19426766836421,0.304746495615587,-3.91888893078751,8.89580934436232e-05,0.000602418811559444,"Arpc5l","actin related protein 2/3 complex, subunit 5-like","74192"
"963","ENSMUSG00000105879",1806.39422789846,-9.21638650375616,2.35653657358121,-3.91098810308303,9.19193003392996e-05,0.000621126039752208,"Gm6204","ribosomal protein S14 pseudogene","621155"
"964","ENSMUSG00000074039",31.1821217949602,-4.46107898314783,1.14201506594181,-3.90632235614931,9.37114789140215e-05,0.000632211115976353,"4930520O04Rik","RIKEN cDNA 4930520O04 gene","75116"
"965","ENSMUSG00000032014",23.7327265222786,-5.47208447849746,1.40128195629686,-3.90505597671322,9.42035770779644e-05,0.000635188196899478,"Oaf","out at first homolog","102644"
"966","ENSMUSG00000034957",25.8358594351309,-4.68291234466961,1.20000512310311,-3.90241029351608,9.52395398549648e-05,0.000641481405025277,"Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha","12606"
"967","ENSMUSG00000046417",16.9175255062951,-7.30706469158275,1.87437159804041,-3.89840771126815,9.68272898806136e-05,0.000651473601075108,"Lrrc75a","leucine rich repeat containing 75A","192976"
"968","ENSMUSG00000069917",668.10369672046,-7.14100600370744,1.83195776779405,-3.89801890046095,9.69828486183983e-05,0.000652169225701236,"Hba-a2","hemoglobin alpha, adult chain 2","110257"
"969","ENSMUSG00000022824",21.8818063535637,-5.65450288115484,1.45083256969951,-3.89741931581118,9.72231981345086e-05,0.000653433978429834,"Muc13","mucin 13, epithelial transmembrane","17063"
"970","ENSMUSG00000018548",76.068785682127,-2.25349312098883,0.57854458618656,-3.89510709251052,9.81553524874869e-05,0.000658990365975335,"Trim37","tripartite motif-containing 37","68729"
"971","ENSMUSG00000020440",319.598153735497,-1.21000656245391,0.310733065428134,-3.89403863662446,9.8588936461694e-05,0.000661546051909628,"Arf5","ADP-ribosylation factor 5","11844"
"972","ENSMUSG00000005615",62.7947484364333,-2.48022257740704,0.637927670840382,-3.88793697276007,0.000101099869245766,0.000677667273695075,"Pcyt1a","phosphate cytidylyltransferase 1, choline, alpha isoform","13026"
"973","ENSMUSG00000038762",846.342597117325,-1.10306161685939,0.283738921959951,-3.88759359921401,0.000101242952040428,0.000678262670663122,"Abcf1","ATP-binding cassette, sub-family F (GCN20), member 1","224742"
"974","ENSMUSG00000059734",354.407473046887,-1.20619997445366,0.310321774620563,-3.88693309043011,0.000101518721837628,0.000678988991816629,"Ndufs8","NADH:ubiquinone oxidoreductase core subunit S8","225887"
"975","ENSMUSG00000072949",17.2511763244407,-7.34328851666236,1.88939749475774,-3.88657682517141,0.000101667760762422,0.000679288443234118,"Acot1","acyl-CoA thioesterase 1","26897"
"976","ENSMUSG00000032470",16.1771044060985,-7.24389188381936,1.86675915683677,-3.88046409591163,0.000104257335393325,0.00069532142234953,"Mras","muscle and microspikes RAS","17532"
"977","ENSMUSG00000038690",913.930116704693,-0.955738660628958,0.246343303537734,-3.87970221598722,0.000104584423829546,0.000696171396322232,"Atp5j2","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2","57423"
"978","ENSMUSG00000017697",71.6173135646942,-2.42941137588988,0.626255326961163,-3.87926660469036,0.000104771874312035,0.000697048004669906,"Ada","adenosine deaminase","11486"
"979","ENSMUSG00000030726",132.8993485984,-1.71671585884939,0.443376638803003,-3.87191319660878,0.000107984410982949,0.000716894913275539,"Pold3","polymerase (DNA-directed), delta 3, accessory subunit","67967"
"980","ENSMUSG00000028809",870.120261953121,-0.891882688316819,0.230472667297835,-3.86979809264869,0.000108925524781682,0.000722759015549788,"Srrm1","serine/arginine repetitive matrix 1","51796"
"981","ENSMUSG00000001270",41.1935492666606,-3.16680250930507,0.818409830374068,-3.86945805362288,0.000109077545022353,0.000723383761445322,"Ckb","creatine kinase, brain","12709"
"982","ENSMUSG00000021115",197.702109714393,-1.4822902043329,0.38323304780635,-3.86785589817378,0.000109796513258444,0.000727380080680342,"Vrk1","vaccinia related kinase 1","22367"
"983","ENSMUSG00000054808",775.324611513614,-0.962851345490198,0.24893142558962,-3.867938100662,0.00010975951629267,0.000727380080680342,"Actn4","actinin alpha 4","60595"
"984","ENSMUSG00000091971",31.945452252152,-3.73764807808963,0.966475887229715,-3.86729573647527,0.000110048939286307,0.000728666202340109,"Hspa1a","heat shock protein 1A","193740"
"985","ENSMUSG00000029014",335.320630753335,-1.43339401800857,0.370838110300014,-3.86528239195516,0.000110960741665139,0.000733926048442278,"Dnajc2","DnaJ heat shock protein family (Hsp40) member C2","22791"
"986","ENSMUSG00000026480",33.2267808797733,-3.80435423821768,0.98434241906208,-3.86486873322255,0.000111148959650921,0.000734782202324784,"Ncf2","neutrophil cytosolic factor 2","17970"
"987","ENSMUSG00000040234",92.4418130396638,-2.01938562457818,0.522839126404466,-3.86234603072913,0.000112303344222304,0.000740455752174593,"Tm7sf3","transmembrane 7 superfamily member 3","67623"
"988","ENSMUSG00000003970",7246.82844351045,-0.938233300192911,0.243061936394084,-3.86005852710612,0.000113359870617621,0.000746634216328176,"Rpl8","ribosomal protein L8","26961"
"989","ENSMUSG00000020471",208.494859422123,-1.49732593659881,0.388157462938557,-3.85752195839097,0.000114542391912548,0.000754025508846107,"Pold2","polymerase (DNA directed), delta 2, regulatory subunit","18972"
"990","ENSMUSG00000032478",59.500392504617,-2.60711840601184,0.676316457564082,-3.85487943824701,0.000115786674477666,0.000761221018651412,"Nme6","NME/NM23 nucleoside diphosphate kinase 6","54369"
"991","ENSMUSG00000020780",261.545975871053,-1.29726506126324,0.33668987519335,-3.85299694717064,0.000116680845801803,0.000765683597568679,"Srp68","signal recognition particle 68","217337"
"992","ENSMUSG00000035459",15.776222639374,-7.21191456662479,1.87207594173608,-3.85236218565834,0.00011698381877228,0.000767269002346415,"Stab2","stabilin 2","192188"
"993","ENSMUSG00000027323",60.2148103191961,-2.82886475703694,0.735148327644534,-3.84801903324846,0.000119076803973751,0.000779769055251892,"Rad51","RAD51 recombinase","19361"
"994","ENSMUSG00000092593",15.6030450596795,-7.19517723400534,1.87094287447153,-3.84574929153713,0.000120184601740063,0.000786611364582477,NA,NA,NA
"995","ENSMUSG00000044224",255.449166557012,-1.33291984368966,0.346632884601029,-3.84533580887411,0.000120387454593855,0.0007875267241642,"Dnajc21","DnaJ heat shock protein family (Hsp40) member C21","78244"
"996","ENSMUSG00000029484",31.0051235081478,-4.03495688043842,1.0498427234344,-3.84339176751989,0.000121345527507817,0.000792549863832407,"Anxa3","annexin A3","11745"
"997","ENSMUSG00000014226",249.827535249209,-1.32173702174993,0.344056394632807,-3.84162899562017,0.000122220476407618,0.000797431198106278,"Cacybp","calcyclin binding protein","12301"
"998","ENSMUSG00000042265",17.9575182950526,-7.40174868295446,1.92794793077901,-3.83918495141292,0.000123443417411088,0.00080499017269484,"Trem1","triggering receptor expressed on myeloid cells 1","58217"
"999","ENSMUSG00000075705",170.4515936398,-1.53963536698576,0.401123764590299,-3.83830503923975,0.000123886521585537,0.000807458501741812,"Msrb1","methionine sulfoxide reductase B1","27361"
"1000","ENSMUSG00000037905",293.151553826076,-1.27328959424007,0.331868458948175,-3.83672976418321,0.000124683542258132,0.000811806750921306,"Bri3bp","Bri3 binding protein","76809"
"1001","ENSMUSG00000024663",22.8378743977543,-5.20438806508987,1.35682720899213,-3.83570437753512,0.000125204937751411,0.000814353239766069,"Rab3il1","RAB3A interacting protein (rabin3)-like 1","74760"
"1002","ENSMUSG00000063275",31.0120930328617,-4.07760577981487,1.06310824176806,-3.83555090592977,0.000125283152623159,0.000814438216818567,"Hacd1","3-hydroxyacyl-CoA dehydratase 1","30963"
"1003","ENSMUSG00000030792",62.2755755900205,-2.67622133545897,0.698677512495468,-3.83041000690047,0.000127929915630283,0.000830348844908709,"Dkkl1","dickkopf-like 1","50722"
"1004","ENSMUSG00000022466",106.384396890869,-2.05044455515924,0.53534074667218,-3.83016717465529,0.000128056230716724,0.000830737384634023,"Rpap3","RNA polymerase II associated protein 3","71919"
"1005","ENSMUSG00000018189",208.102697166573,-1.60116065944535,0.418400377240316,-3.8268623704555,0.000129787032375169,0.000841528885747916,"Uchl5","ubiquitin carboxyl-terminal esterase L5","56207"
"1006","ENSMUSG00000051695",795.208461923199,-0.980895659723395,0.256442890514399,-3.82500625287687,0.000130768767427028,0.000846577090422205,"Pcbp1","poly(rC) binding protein 1","23983"
"1007","ENSMUSG00000008153",18.773560578543,-6.18959345655525,1.61915445167972,-3.82273195131824,0.000131981228702066,0.000852843514159965,"Clstn3","calsyntenin 3","232370"
"1008","ENSMUSG00000068735",253.792913133537,-1.29920800027109,0.339868458838933,-3.82267894087457,0.000132009615222745,0.000852843514159965,"Trp53i11","transformation related protein 53 inducible protein 11","277414"
"1009","ENSMUSG00000097971",1114.53580349054,-0.952584607339214,0.249262007346524,-3.82161973852249,0.000132578013963515,0.000856073219296438,NA,NA,NA
"1010","ENSMUSG00000044201",39.7407838218727,-3.30219792835846,0.864553934828688,-3.81953952822248,0.000133701033424189,0.000862878997850171,"Cdc25c","cell division cycle 25C","12532"
"1011","ENSMUSG00000066456",20.7123128723845,-5.57779138023108,1.46038156797214,-3.81940686089068,0.000133772958209496,0.000862897704116055,"Hmgn3","high mobility group nucleosomal binding domain 3","94353"
"1012","ENSMUSG00000024833",163.859427954874,-1.54488079785839,0.404504039629081,-3.81919745294758,0.000133886561639402,0.000863185099048045,"Pola2","polymerase (DNA directed), alpha 2","18969"
"1013","ENSMUSG00000078941",68.373003779955,-2.44938376556703,0.641660280285716,-3.8172594452572,0.000134942249218359,0.000869542813133355,"Taf9","TATA-box binding protein associated factor 9","108143"
"1014","ENSMUSG00000045983",870.972345701161,-1.05308521050322,0.275914428850953,-3.81670945912035,0.000135243267805887,0.000871033534694177,"Eif4g1","eukaryotic translation initiation factor 4, gamma 1","208643"
"1015","ENSMUSG00000053559",15.4503149577358,-7.1778297466034,1.88118611147837,-3.81558725253534,0.000135859437678302,0.000874551405981695,"Smagp","small cell adhesion glycoprotein","207818"
"1016","ENSMUSG00000003099",475.274672691508,-1.04731814910947,0.27467876894796,-3.81288351160439,0.000137354859948858,0.000883722647565968,"Ppp5c","protein phosphatase 5, catalytic subunit","19060"
"1017","ENSMUSG00000066979",290.832707487845,-1.30993254040439,0.34436720549854,-3.80388294671672,0.000142445509508628,0.000914122851317945,"Bub3","BUB3 mitotic checkpoint protein","12237"
"1018","ENSMUSG00000020319",23.0322730669931,-5.41158656142474,1.422984304544,-3.80298401334714,0.000142963584590164,0.000916506549211098,"Wdpcp","WD repeat containing planar cell polarity effector","216560"
"1019","ENSMUSG00000020328",145.32000175477,-1.70731296144402,0.449215345640511,-3.8006559170628,0.000144313578834554,0.00092421313986207,"Nudcd2","NudC domain containing 2","52653"
"1020","ENSMUSG00000030041",15.8930189905522,-7.21670300929781,1.90210252301443,-3.79406626192834,0.000148200096677076,0.000948617208684142,"M1ap","meiosis 1 associated protein","110958"
"1021","ENSMUSG00000021537",117.890766304341,-1.98799091489107,0.524291931057704,-3.79176332330828,0.000149581433221209,0.000956479537953109,"Cetn3","centrin 3","12626"
"1022","ENSMUSG00000022844",15.8734988233919,-7.22291873255901,1.90570303070432,-3.79015965036773,0.000150550489536446,0.000961692217524332,"Pdia5","protein disulfide isomerase associated 5","72599"
"1023","ENSMUSG00000020111",75.106955117644,-2.32686578261865,0.614200361009383,-3.78844743561312,0.000151591656951762,0.000967354417332302,"Micu1","mitochondrial calcium uptake 1","216001"
"1024","ENSMUSG00000028745",1319.48729302462,-0.891314724092033,0.235263919929494,-3.78857380408841,0.000151514583443201,0.000967354417332302,"Capzb","capping protein (actin filament) muscle Z-line, beta","12345"
"1025","ENSMUSG00000053886",15.5203278380859,-7.18982335515411,1.89791448402645,-3.78827571825091,0.000151696448393546,0.000967529235391696,"Sh2d4a","SH2 domain containing 4A","72281"
"1026","ENSMUSG00000039356",141.492049914753,-1.67481371389153,0.442177171929541,-3.78765304998242,0.000152077007291761,0.000969461839956301,"Exosc2","exosome component 2","227715"
"1027","ENSMUSG00000025144",219.009654746069,-1.38355134420067,0.365471711182864,-3.78565919568099,0.000153301655272347,0.000976770638409586,"Cenpx","centromere protein X","20892"
"1028","ENSMUSG00000016664",70.0754559767295,-2.27806779395744,0.601873810304962,-3.78495916411976,0.000153733819998571,0.000979025208253761,"Pacsin2","protein kinase C and casein kinase substrate in neurons 2","23970"
"1029","ENSMUSG00000029198",271.641248407032,-1.29720239049434,0.342997333140459,-3.7819605727463,0.000155598011155122,0.000990392432510272,"Grpel1","GrpE-like 1, mitochondrial","17713"
"1030","ENSMUSG00000029466",135.858519143417,-1.70902578007754,0.451969731402631,-3.78128370405202,0.000156021746249768,0.0009925841475157,"Anapc7","anaphase promoting complex subunit 7","56317"
"1031","ENSMUSG00000060678",24.507013565032,-6.5850140632256,1.74263037849599,-3.77877841708976,0.000157599580652837,0.00100211208430372,"H4c3","H4 clustered histone 3","319155"
"1032","ENSMUSG00000024974",479.190055886733,-1.08143835110051,0.286258994981543,-3.77783185876914,0.000158199624151396,0.00100541611668358,"Smc3","structural maintenance of chromosomes 3","13006"
"1033","ENSMUSG00000021608",196.688072565132,-1.53049570836304,0.405595760802281,-3.7734509486383,0.000161004886369562,0.00102065014427277,"Lpcat1","lysophosphatidylcholine acyltransferase 1","210992"
"1034","ENSMUSG00000024357",122.911529558428,-1.76949699648755,0.468933274875506,-3.77345155759595,0.000161004493198227,0.00102065014427277,"Sil1","endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)","81500"
"1035","ENSMUSG00000032353",189.109822117163,-1.45619966125644,0.386106184136857,-3.77150048635398,0.000162268841652299,0.00102814130232914,"Tmed3","transmembrane p24 trafficking protein 3","66111"
"1036","ENSMUSG00000024056",89.7967117820565,-2.11747910528494,0.562256120863663,-3.76604011359156,0.000165857156179916,0.00104875078877346,"Ndc80","NDC80 kinetochore complex component","67052"
"1037","ENSMUSG00000016757",141.804871839045,-1.6778287029562,0.445759180728144,-3.7639801388173,0.000167230171614055,0.0010563640097763,"Ttll12","tubulin tyrosine ligase-like family, member 12","223723"
"1038","ENSMUSG00000030750",253.31501374628,-1.3703393003055,0.364164986539447,-3.76296280794986,0.000167912180991978,0.00106013645180844,"Nsmce1","NSE1 homolog, SMC5-SMC6 complex component","67711"
"1039","ENSMUSG00000010755",101.021249590008,-1.8976452238421,0.504381756977703,-3.76231930990713,0.000168344926264453,0.00106168935980521,"Cars","cysteinyl-tRNA synthetase","27267"
"1040","ENSMUSG00000047250",18.9876331137391,-6.20389696842907,1.64899971736707,-3.76221833338742,0.000168412927005337,0.00106168935980521,"Ptgs1","prostaglandin-endoperoxide synthase 1","19224"
"1041","ENSMUSG00000029404",451.485045799466,-1.07012484558793,0.28446907143944,-3.76183196356988,0.000168673359160538,0.00106279519297676,"Arl6ip4","ADP-ribosylation factor-like 6 interacting protein 4","65105"
"1042","ENSMUSG00000052572",15.513512012169,-7.1897715274444,1.91231666396924,-3.75971807541601,0.000170104942380366,0.00107127550866345,"Dlg2","discs large MAGUK scaffold protein 2","23859"
"1043","ENSMUSG00000002808",25.9362572515338,-4.44043134113716,1.18153172671426,-3.75819898927779,0.000171140758351499,0.00107671395075596,"Epdr1","ependymin related protein 1 (zebrafish)","105298"
"1044","ENSMUSG00000020185",27.5915712280366,-4.07813563032137,1.08593329416674,-3.75542001725862,0.000173051020352848,0.00108654690172493,"E2f7","E2F transcription factor 7","52679"
"1045","ENSMUSG00000024790",172.562734852712,-1.59363358744137,0.424355672694499,-3.75541954540728,0.000173051346399035,0.00108654690172493,"Sac3d1","SAC3 domain containing 1","66406"
"1046","ENSMUSG00000004085",22.7415255243269,-5.2094616702042,1.38735786617884,-3.75495162221731,0.000173374962784833,0.00108803233422349,"Map3k20","mitogen-activated protein kinase kinase kinase 20","65964"
"1047","ENSMUSG00000045752",92.1768809054532,-2.04262653137905,0.54449117119264,-3.75144105074271,0.000175821095059399,0.00110172406483085,"Tssc4","tumor-suppressing subchromosomal transferable fragment 4","56844"
"1048","ENSMUSG00000071652",82.7067151920693,-2.07168149567692,0.552770232068891,-3.74781667949647,0.000178380548114359,0.00111608369968849,"Ints5","integrator complex subunit 5","109077"
"1049","ENSMUSG00000034382",23.2881678682812,-5.41718479578696,1.44586735720092,-3.746667886793,0.000179199085544577,0.00112064420629953,"AI661453","expressed sequence AI661453","224833"
"1050","ENSMUSG00000035504",18.7453699642848,-6.18534890735509,1.65212183053462,-3.74388183306889,0.00018119889601267,0.0011325836995272,"Reep6","receptor accessory protein 6","70335"
"1051","ENSMUSG00000031442",14.6612557655303,-7.10271301032261,1.89724946270121,-3.74368956215707,0.000181337677914342,0.00113288471344687,"Mcf2l","mcf.2 transforming sequence-like","17207"
"1052","ENSMUSG00000023043",15.5953019231721,-7.18907548582902,1.92042124335507,-3.74348883647493,0.000181482669123197,0.00113303296957938,"Krt18","keratin 18","16668"
"1053","ENSMUSG00000055760",53.4345632483107,-2.60077040332375,0.694873232862647,-3.74279837001267,0.000181982250034213,0.00113464344522578,"Gemin6","gem nuclear organelle associated protein 6","67242"
"1054","ENSMUSG00000024902",165.322062501234,-1.60278011178183,0.42847001571981,-3.74070542390051,0.000183504493736578,0.00114242513755028,"Mrpl11","mitochondrial ribosomal protein L11","66419"
"1055","ENSMUSG00000030117",14.5299004519278,-7.09101327431032,1.89623093035825,-3.73953043418115,0.00018436432682656,0.00114720679425527,"Gdf3","growth differentiation factor 3","14562"
"1056","ENSMUSG00000026458",15.6575716670149,-7.1946977298002,1.92418025732953,-3.73909757279464,0.000184682039354125,0.00114861202684871,"Ppfia4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4","68507"
"1057","ENSMUSG00000020493",28.4001505874025,-4.11270658872601,1.10015432944229,-3.73829969001793,0.000185269020225762,0.00115168971747501,"Prr11","proline rich 11","270906"
"1058","ENSMUSG00000000384",252.875328292202,-1.44058467445495,0.385641200172177,-3.73555697319626,0.000187300166461919,0.00116373726686901,"Tbrg4","transforming growth factor beta regulated gene 4","21379"
"1059","ENSMUSG00000035637",108.773171829906,-1.88800955999953,0.505707493354633,-3.73340238143464,0.0001889104309893,0.00117309660695911,"Grhpr","glyoxylate reductase/hydroxypyruvate reductase","76238"
"1060","ENSMUSG00000068407",14.467630708085,-7.08505912047047,1.89780533436597,-3.73329076073942,0.000188994205776789,0.00117309660695911,"Rnase12","ribonuclease, RNase A family, 12 (non-active)","497106"
"1061","ENSMUSG00000047945",52.5359700969566,-2.72853991150153,0.731004192638221,-3.73259132981732,0.000189519945781131,0.00117577610035231,"Marcksl1","MARCKS-like 1","17357"
"1062","ENSMUSG00000029725",90.8163685578193,-2.18709248001688,0.586004296881283,-3.73221236031305,0.00018980537896661,0.00117637929720456,"Ppp1r35","protein phosphatase 1, regulatory subunit 35","69871"
"1063","ENSMUSG00000037373",535.84127211475,-0.999272892672483,0.267769002077858,-3.73184679674732,0.000190081097844791,0.00117750436281354,"Ctbp1","C-terminal binding protein 1","13016"
"1064","ENSMUSG00000035683",27.7300225799389,-4.2873602320641,1.14920499255753,-3.73071841823683,0.000190934530468658,0.00118220533203997,"Melk","maternal embryonic leucine zipper kinase","17279"
"1065","ENSMUSG00000026134",88.6054362680155,-2.15951637416919,0.579401428159541,-3.72715058889113,0.000193656761808462,0.00119668965860978,"Prim2","DNA primase, p58 subunit","19076"
"1066","ENSMUSG00000024099",414.242621383228,-1.09062686572557,0.292650997743051,-3.72671500912887,0.000193991593473996,0.00119816645751898,"Ndufv2","NADH:ubiquinone oxidoreductase core subunit V2","72900"
"1067","ENSMUSG00000075702",35.5628074202493,-3.30342443176731,0.886612974667377,-3.72589227335256,0.000194625518046202,0.00120148819807189,"Selenom","selenoprotein M","114679"
"1068","ENSMUSG00000022390",139.878416641927,-1.70824191681078,0.458614130084174,-3.72479128913286,0.000195476881124995,0.00120555327624251,"Zc3h7b","zinc finger CCCH type containing 7B","20286"
"1069","ENSMUSG00000001014",25.9087137354832,-4.18893660142509,1.12673770354377,-3.71775666000189,0.00020099973863923,0.00123749220877539,"Icam4","intercellular adhesion molecule 4, Landsteiner-Wiener blood group","78369"
"1070","ENSMUSG00000063511",894.47580475259,-0.995894849586195,0.267983319287217,-3.71625686343121,0.000202196028486724,0.00124392350005538,"Snrnp70","small nuclear ribonucleoprotein 70 (U1)","20637"
"1071","ENSMUSG00000023966",25.7042239091455,-4.43663549558736,1.19493078603157,-3.71288073539529,0.000204913464580007,0.00125816464671644,"Rsph9","radial spoke head 9 homolog (Chlamydomonas)","75564"
"1072","ENSMUSG00000036390",42.1721325968107,-2.97507104048886,0.801339962277517,-3.71262033660882,0.000205124477621848,0.00125884197091346,"Gadd45a","growth arrest and DNA-damage-inducible 45 alpha","13197"
"1073","ENSMUSG00000022748",40.6248578509464,-3.22771917505905,0.869457198640019,-3.71233820377559,0.00020535333312248,0.00125962807525227,"Cmss1","cms small ribosomal subunit 1","66497"
"1074","ENSMUSG00000023973",202.394724650301,-1.393575939273,0.375821772124051,-3.70807665398643,0.000208839444504431,0.00128038347020593,"Cnpy3","canopy FGF signaling regulator 3","72029"
"1075","ENSMUSG00000027078",71.470733467195,-8.13927015823301,2.19527625921537,-3.70762910775618,0.000209208762252667,0.00128139085591406,"Ube2l6","ubiquitin-conjugating enzyme E2L 6","56791"
"1076","ENSMUSG00000032300",106.422239089267,-1.87424975497039,0.50559460106668,-3.70702090373628,0.000209711639026864,0.0012838419194294,"1700017B05Rik","RIKEN cDNA 1700017B05 gene","74211"
"1077","ENSMUSG00000002416",122.357104237822,-1.75242982848739,0.472975715897364,-3.70511586448482,0.000211294125031261,0.00129289665052168,"Ndufb2","NADH:ubiquinone oxidoreductase subunit B2","68198"
"1078","ENSMUSG00000079478",143.651571567828,-1.58258875319167,0.427158784193951,-3.70491913487866,0.000211458182508719,0.00129326748509858,"Znrd2","zinc ribbon domain containing 2","56390"
"1079","ENSMUSG00000007029",773.511866449337,-1.08713937674205,0.293457627908164,-3.70458721584933,0.000211735248854009,0.00129432877551294,"Vars","valyl-tRNA synthetase","22321"
"1080","ENSMUSG00000037366",32.1615925955568,-3.47745161466893,0.939217020705345,-3.70250063404663,0.000213484826926009,0.00130374881358184,"Pafah2","platelet-activating factor acetylhydrolase 2","100163"
"1081","ENSMUSG00000029366",135.062670791954,-1.7762295691953,0.480282711177567,-3.69830003840927,0.000217048238052723,0.00132336799137772,"Dck","deoxycytidine kinase","13178"
"1082","ENSMUSG00000037916",405.33103876085,-1.21007237828752,0.327329871741092,-3.69679788725377,0.000218336030068097,0.00132883092107171,"Ndufv1","NADH:ubiquinone oxidoreductase core subunit V1","17995"
"1083","ENSMUSG00000018286",784.379350301885,-1.02860544305261,0.278299325030108,-3.69604002072709,0.000218988467321787,0.00133215320194144,"Psmb6","proteasome (prosome, macropain) subunit, beta type 6","19175"
"1084","ENSMUSG00000009555",72.542865016019,-2.20743338506085,0.597353208683857,-3.69535703997383,0.000219578004059535,0.00133508979997483,"Cdk9","cyclin-dependent kinase 9 (CDC2-related kinase)","107951"
"1085","ENSMUSG00000018559",316.841991461793,-1.18755295939163,0.321395642996145,-3.69498773636418,0.000219897400664148,0.00133638182095407,"Ctdnep1","CTD nuclear envelope phosphatase 1","67181"
"1086","ENSMUSG00000038005",176.893711282208,-1.43661111418663,0.388961300447597,-3.69345513945333,0.000221227552066195,0.00134381225868781,"Hpf1","histone PARylation factor 1","72612"
"1087","ENSMUSG00000020171",268.543386656426,-1.26966142491838,0.344014252470206,-3.69072332265751,0.000223617265101701,0.00135569322552685,"Yeats4","YEATS domain containing 4","64050"
"1088","ENSMUSG00000047371",22.3812585007212,-4.78777773643553,1.29768669266517,-3.68947124409703,0.000224720625895209,0.00136172202826758,"Zfp768","zinc finger protein 768","233890"
"1089","ENSMUSG00000023982",22.1945757827787,-5.34460255886883,1.44872521821827,-3.68917617479038,0.000224981390870039,0.00136264165080735,"Guca1a","guanylate cyclase activator 1a (retina)","14913"
"1090","ENSMUSG00000092203",247.652555026882,-1.34728913470725,0.365351586351411,-3.68765097795789,0.000226333805034076,0.00136884320112772,"1110038B12Rik","RIKEN cDNA 1110038B12 gene","68763"
"1091","ENSMUSG00000048612",17.3267975077345,-6.07362685574003,1.647147647189,-3.68736030804839,0.000226592410429172,0.00136974454679646,"Myof","myoferlin","226101"
"1092","ENSMUSG00000031938",31.9321874861429,-3.51872858151631,0.955193293366968,-3.68378694234034,0.000229794335055932,0.00138708787181758,"4931406C07Rik","RIKEN cDNA 4931406C07 gene","70984"
"1093","ENSMUSG00000036411",17.3958830774942,-6.07857589532668,1.65077409546993,-3.68225786436045,0.000231177401458317,0.00139409006060319,"9530077C05Rik","RIKEN cDNA 9530077C05 gene","68283"
"1094","ENSMUSG00000038388",100.053823896066,-1.9101225514464,0.51875836994944,-3.68210454441933,0.000231316510984937,0.00139425636635617,"Mpp6","membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)","56524"
"1095","ENSMUSG00000031848",1388.99802211819,-0.814676740644302,0.221288477858745,-3.68151450327358,0.000231852597574955,0.00139614129204456,"Lsm4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated","50783"
